	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	CIDADE_ELABORACAO	SEC_ELABORACAO	DEP_ELABORACAO	NUM_BO	ANO_BO	DATA_FATO	dia	mês	ano	MÊS OCOR	ANO OCOR	DP_ELABORACAO	COORPORAÇÃO	SITUAÇÃO	ID_DELEGACIA	MUNICIPIO_CIRC	"DEPARTAMENTO_
CIRC"	SECCIONAL_CIRC	CIRCUNSCRIÇÃO	DESCR_TIPO_PESSOA	SEXO_PESSOA	IDADE_PESSOA	COR	DATA_NASCIMENTO_PESSOA	DESCR_PROFISSAO	HORA_FATO	DESCR_TIPOLOCAL	LOGRADOURO	NUMERO_LOGRADOURO	LATITUDE	LONGITUDE	NATUREZAS	CONDUTA	DESDOBRAMENTO	FLAG_VITIMA_FATAL	DATAHORA_REGISTRO_BO	HORA_FATO_HOUR_ONLY	COR_FOMATADO	SEXO_FOMATADO
2561	2561	2561	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	1177	2016	31/05/2016	31	5	2016	5	2016	05º D.P. SANTO ANDRÉ	PM	serviço	30106	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	02º D.P. SANTO ANDRÉ	Autor/Vitima	Masculino	21	Outros	NÃO INFORMADO	DESEMPREGADO	07:13:00	Via pública	AVENIDA MARTIM FRANCISCO	300	-23.63413715	-46.51365951	Homicídio simples (art. 121), Roubo (art. 157)	TRANSEUNTE,VEICULO,	Lesão corporal decorrente de i,	Sim	31/05/2016	07	NÃO INFORMADO	Masculino
2562	2562	2562	ITANHAEM	DEL.SEC.ITANHAEM	DEINTER 6 - SANTOS	1245	2016	08/05/2016	8	5	2016	5	2016	DEL.SEC.ITANHAEM PLANTÃO	PM	folga	42428	ITANHAEM	DEINTER 6 - SANTOS	DEL.SEC.ITANHAEM	02º D.P. ITANHAEM	Vítima	Masculino	30	Parda	NÃO INFORMADO	NÃO INFORMADO	23:15:00	Via pública	RUA RODOLFO AMOEDO	233	-24.19614525	-46.81448885	Homicídio simples (art. 121)			Sim	09/05/2016	23	Parda	Masculino
2563	2563	2563	MIRASSOL	DEL.SEC.S.JOSE DO RIO PRETO	DEINTER 5 - SAO JOSE DO RIO PRETO	1280	2016	14/05/2016	14	5	2016	5	2016	DEL.POL.MIRASSOL	PM	serviço	110413	MIRASSOL	DEINTER 5 - SAO JOSE DO RIO PRETO	DEL.SEC.S.JOSE DO RIO PRETO	DEL.POL.MIRASSOL	Autor/Vitima	Masculino	NÃO INFORMADO	Preta	NÃO INFORMADO	NÃO INFORMADO	23:40:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-20.81692999999996	-49.51381999999995	Homicídio simples (art. 121), Roubo (art. 157)	RESIDENCIA		Sim	15/05/2016	23	Preta	Masculino
2564	2564	2564	ARTUR NOGUEIRA	DEL.SEC.AMERICANA	DEINTER 9 - PIRACICABA	1494	2016	14/05/2016	14	5	2016	5	2016	DEL.POL.ARTUR NOGUEIRA	PM	serviço	70309	ARTUR NOGUEIRA	DEINTER 9 - PIRACICABA	DEL.SEC.AMERICANA	DEL.POL.ARTUR NOGUEIRA	Vítima	Masculino	26	Parda	NÃO INFORMADO	LAVRADOR(A)	21:00:00	Rodovia/Estrada	RODOVIA RODOVIA SP 332 KM156 - NORTE	0	-22.57419688	-47.17219389	Homicídio simples (art. 121), Resistência (art. 329)			Sim	15/05/2016	21	Parda	Masculino
2565	2565	2565	MAIRIPORA	DEL.SEC.FRANCO DA ROCHA	DEMACRO	1499	2016	18/05/2016	18	5	2016	5	2016	DEL.POL.MAIRIPORÃ	PM	folga	30210	MAIRIPORA	DEMACRO	DEL.SEC.FRANCO DA ROCHA	01º D.P. MAIRIPORÃ	Autor/Vitima	Masculino	NÃO INFORMADO	Preta	NÃO INFORMADO	NÃO INFORMADO	23:30:00	Via pública	RODOVIA FERNÃO DIAS-KM 57	0	-23.265799800000003	-46.58903993	Homicídio simples (art. 121), Roubo (art. 157)	VEICULO	Lesão corporal decorrente de i,	Sim	19/05/2016	23	Preta	Masculino
2566	2566	2566	HORTOLANDIA	DEL.SEC.AMERICANA	DEINTER 9 - PIRACICABA	1513	2016	22/05/2016	22	5	2016	5	2016	DEL.POL.PLANTÃO HORTOLÂNDIA	PM	serviço	70928	HORTOLANDIA	DEINTER 9 - PIRACICABA	DEL.SEC.AMERICANA	02º D.P. HORTOLÂNDIA	Autor/Vitima	Masculino	36	Branca	NÃO INFORMADO	SERVENTE	22:15:00	Via pública	RUA PEDRO VILAS BÔAS	1434	-22.90608723	-47.24251085	Disparo de arma de fogo (Art. 15), Homicídio simples (art. 121), Posse ou porte ilegal de arma de fogo de uso restrito (Art. 16)		Lesão corporal decorrente de i,Nas mesmas penas incorrem quem,	Sim	23/05/2016	22	Branca	Masculino
2567	2567	2567	ITAPECERICA DA SERRA	DEL.SEC.TABOÃO DA SERRA	DEMACRO	1597	2016	01/05/2016	1	5	2016	5	2016	DEL.POL.ITAPECERICA DA SERRA	PC	folga	30406	ITAPECERICA DA SERRA	DEMACRO	DEL.SEC.TABOÃO DA SERRA	DEL.POL.ITAPECERICA DA SERRA	Autor/Vitima	Masculino	26	Parda	19/03/1990	NÃO INFORMADO	05:00:00	Via pública	RODOVIA SP 234	1	-23.6829927809999	-46.85848752	Homicídio simples (art. 121), Lesão corporal (art. 129), Roubo (art. 157),		Morte decorrente de intervenção policial (RES. SSP 05 - 07/01/2013)	Sim		05	Parda	Masculino
2568	2568	2568	ITU	DEL.SEC.SOROCABA	DEINTER 7 - SOROCABA	1819	2016	10/05/2016	10	5	2016	5	2016	DEL.POL.PLANTÃO ITU	PM	serviço	120610	ITU	DEINTER 7 - SOROCABA	DEL.SEC.SOROCABA	01º D.P. ITU	Vítima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	18:02:00	Via pública	RUA JOSÉ BRUNI	1	-23.26868464	-47.28693344	Homicídio simples (art. 121)		Lesão corporal decorrente de i,	Sim	11/05/2016	18	Parda	Masculino
2569	2569	2569	PIRACICABA	DEL.SEC.PIRACICABA	DEINTER 9 - PIRACICABA	1933	2016	04/05/2016	4	5	2016	5	2016	02º D.P. PIRACICABA	PM	serviço	70518	PIRACICABA	DEINTER 9 - PIRACICABA	DEL.SEC.PIRACICABA	06º D.P. PIRACICABA	Autor/Vitima	Masculino	18	Outros	NÃO INFORMADO	DESEMPREGADO	08:03:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-22.725359999999966	-47.64777999999996	Estrito cumprimento de dever legal (art. 23, III), Homicídio simples (art. 121), Legítima defesa (art. 23, II), Localização/Apreensão de veículo, Localização/Apreensão e Entrega de veículo, Roubo (art. 157)	VEICULO	Lesão corporal decorrente de i,	Sim	04/05/2016	08	NÃO INFORMADO	Masculino
2570	2570	2570	PIRACICABA	DEL.SEC.PIRACICABA	DEINTER 9 - PIRACICABA	1933	2016	04/05/2016	4	5	2016	5	2016	02º D.P. PIRACICABA	PM	serviço	70518	PIRACICABA	DEINTER 9 - PIRACICABA	DEL.SEC.PIRACICABA	06º D.P. PIRACICABA	Autor/Vitima	Masculino	17	Outros	07/05/1998	DESEMPREGADO	08:03:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-22.725359999999966	-47.64777999999996	Estrito cumprimento de dever legal (art. 23, III), Homicídio simples (art. 121), Legítima defesa (art. 23, II), Localização/Apreensão de veículo, Localização/Apreensão e Entrega de veículo, Roubo (art. 157)	VEICULO	Lesão corporal decorrente de i,	Sim	04/05/2016	08	NÃO INFORMADO	Masculino
2571	2571	2571	MOJI DAS CRUZES	DEL.SEC.MOGI DAS CRUZES	DEMACRO	1942	2016	06/05/2016	6	5	2016	5	2016	02º D.P. MOGI DAS CRUZES	PM	serviço	30307	MOGI DAS CRUZES	DEMACRO	DEL.SEC.MOGI DAS CRUZES	04º D.P. MOGI DAS CRUZES	Autor/Vitima	Masculino	33	Branca	06/10/1982	DESEMPREGADO(A)	21:30:00	Saúde	RUA COCAES	26	-23.585428938033342	-46.242489279411146	Homicídio simples (art. 121)		Morte decorrente de intervenção policial (RES. SSP 05 - 07/01/2013)	Sim	07/05/2016	21	Branca	Masculino
2572	2572	2572	S.BERNARDO DO CAMPO	DEL.SEC.S.BERNARDO DO CAMPO	DEMACRO	1955	2016	12/05/2016	12	5	2016	5	2016	02º D.P. S.BERNARDO DO CAMPO	PM	serviço	30110	S.BERNARDO DO CAMPO	DEMACRO	DEL.SEC.S.BERNARDO DO CAMPO	02º D.P. S.BERNARDO DO CAMPO	Vítima	Masculino	24	Parda	NÃO INFORMADO	NÃO INFORMADO	19:26:00	Via pública	AVENIDA SENADOR VERGUEIRO	4171	-23.66084032	-46.565635	Homicídio simples (art. 121), Receptação (art. 180)	VEICULO	Lesão corporal decorrente de i,	Sim	13/05/2016	19	Parda	Masculino
2573	2573	2573	LIMEIRA	DEL.SEC.LIMEIRA	DEINTER 9 - PIRACICABA	2363	2016	15/05/2016	15	5	2016	5	2016	DEL.SEC.LIMEIRA PLANTÃO	PM	folga	70923	LIMEIRA	DEINTER 9 - PIRACICABA	DEL.SEC.LIMEIRA	03º D.P. LIMEIRA	Vítima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	02:21:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-22.56796999999995	-47.40832999999998	Homicídio simples (art. 121)	RESIDENCIA		Sim	15/05/2016	02	Parda	Masculino
2574	2574	2574	ITATIBA	DEL.SEC.JUNDIAI	DEINTER 2 - CAMPINAS	2432	2016	11/05/2016	11	5	2016	5	2016	DEL.POL.ITATIBA	PM	serviço	70403	JARINU	DEINTER 2 - CAMPINAS	DEL.SEC.JUNDIAI	DEL.POL.JARINU	Autor/Vitima	Masculino	46	Preta	NÃO INFORMADO	OPERARIO(A)	23:35:00	Via pública	RUA IMPERIA	421	-23.08412176	-46.69881377	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	TRANSEUNTE	Lesão corporal decorrente de i,	Sim	12/05/2016	23	Preta	Masculino
2575	2575	2575	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	2560	2016	28/05/2016	28	5	2016	5	2016	04º D.P. SANTO ANDRÉ	PM	serviço	30105	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	06º D.P. SANTO ANDRÉ	Autor/Vitima	Masculino	22	Parda	NÃO INFORMADO	NÃO INFORMADO	11:50:00	Via pública	AVENIDA VALENTIM MAGALHÃES	2200	-23.68851198	-46.49468445	Homicídio simples (art. 121), Resistência (art. 329)		Lesão corporal decorrente de i,	Sim	28/05/2016	11	Parda	Masculino
2576	2576	2576	GUARULHOS	DEL.SEC.GUARULHOS	DEMACRO	2577	2016	19/05/2016	19	5	2016	5	2016	02º D.P. GUARULHOS	PM	serviço	30207	GUARULHOS	DEMACRO	DEL.SEC.GUARULHOS	02º D.P. GUARULHOS	Autor/Vitima	Masculino	26	Parda	NÃO INFORMADO	NÃO INFORMADO	22:00:00	Restaurante e afins	RUA SANTO ANTÔNIO	1073	-23.45343102	-46.56261934	Homicídio simples (art. 121), Roubo (art. 157)	ESTABELECIMENTO COMERCIAL	Lesão corporal decorrente de i,	Sim	20/05/2016	22	Parda	Masculino
2577	2577	2577	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	2608	2016	01/05/2016	1	5	2016	5	2016	02º D.P. SANTO ANDRÉ	PM	serviço	30103	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	02º D.P. SANTO ANDRÉ	Autor/Vitima	Masculino	20	Parda	NÃO INFORMADO	NÃO INFORMADO	12:31:00	Via pública	AVENIDA DOS ESTADOS	4826	-23.60997004	-46.54509211	Homicídio simples (art. 121), Localização/Apreensão de veículo, Localização/Apreensão e Entrega de veículo	VEICULO	Art. 157 - Subtrair coisa móve,Lesão corporal decorrente de i,	Sim	01/05/2016	12	Parda	Masculino
2578	2578	2578	GUARULHOS	DEL.SEC.GUARULHOS	DEMACRO	2626	2016	23/05/2016	23	5	2016	5	2016	02º D.P. GUARULHOS	PM	serviço	30207	GUARULHOS	DEMACRO	DEL.SEC.GUARULHOS	02º D.P. GUARULHOS	Autor/Vitima	Masculino	NÃO INFORMADO	Branca	NÃO INFORMADO	NÃO INFORMADO	04:50:00	Via pública	AVENIDA BENJAMIN HARRIS HUNICUTT	4114	-23.41258485	-46.54464038	Homicídio simples (art. 121), Legítima defesa (art. 23, II), Roubo (art. 157)	VEICULO	Lesão corporal decorrente de i,	Sim	23/05/2016	04	Branca	Masculino
2579	2579	2579	TABOAO DA SERRA	DEL.SEC.TABOÃO DA SERRA	DEMACRO	2732	2016	28/05/2016	28	5	2016	5	2016	01º D.P. TABOÃO DA SERRA	PM	folga	30614	TABOAO DA SERRA	DEMACRO	DEL.SEC.TABOÃO DA SERRA	01º D.P. TABOÃO DA SERRA	Vítima	Masculino	51	Branca	04/12/1964	POLICIAL CIVIL	19:00:00	Via pública	RUA JOSÉ LOURENÇO DE MORÃES	303	-23.62181491	-46.78795311	Homicídio qualificado (art. 121, §2o.), Disparo de arma de fogo (Art. 15),		Morte decorrente de intervenção policial (RES. SSP 05 - 07/01/2013)	Sim	28/05/2016	19	Branca	Masculino
2580	2580	2580	DIADEMA	DEL.SEC.DIADEMA	DEMACRO	3144	2016	22/05/2016	22	5	2016	5	2016	01º D.P. DIADEMA	PM	serviço	30122	DIADEMA	DEMACRO	DEL.SEC.DIADEMA	01º D.P. DIADEMA	Autor/Vitima	Masculino	28	Parda	NÃO INFORMADO	NÃO INFORMADO	21:32:00	Via pública	TRAVESSA JORDÂNIA	0	-23.69097995	-46.62975069	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	TRANSEUNTE	Lesão corporal decorrente de i,	Sim	23/05/2016	21	Parda	Masculino
2581	2581	2581	S.PAULO	DEL.SEC.6º SANTO AMARO	DECAP	3247	2016	01/05/2016	1	5	2016	5	2016	98º D.P. JARDIM MIRIAM	PM	serviço	10371	S.PAULO	DECAP	DEL.SEC.6º SANTO AMARO	98º D.P. JARDIM MIRIAM	Autor/Vitima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	04:30:00	Via pública	ESTRADA DO ALVARENGA	1500	-23.69324702	-46.65792053	Homicídio simples (art. 121), Resistência (art. 329)		Lesão corporal decorrente de i,	Sim	01/05/2016	04	Parda	Masculino
2582	2582	2582	S.BERNARDO DO CAMPO	DEL.SEC.S.BERNARDO DO CAMPO	DEMACRO	3536	2016	08/05/2016	8	5	2016	5	2016	03º D.P. S.BERNARDO DO CAMPO	PM	folga	30111	S.BERNARDO DO CAMPO	DEMACRO	DEL.SEC.S.BERNARDO DO CAMPO	03º D.P. S.BERNARDO DO CAMPO	Vítima	Masculino	27	Branca	01/04/1989	NÃO INFORMADO	00:38:00	Restaurante e afins	AVENIDA ROBERTO KENEDY	1728	-23.70527856	-46.57611478	Homicídio simples (art. 121), Legítima defesa (art. 23, II),		Morte decorrente de intervenção policial (RES. SSP 05 - 07/01/2013)	Sim	08/05/2016	00	Branca	Masculino
2583	2583	2583	S.PAULO	DEL.SEC.1º CENTRO	DECAP	3592	2016	16/05/2016	16	5	2016	5	2016	08º D.P. BRAS	PM	folga	10108	S.PAULO	DECAP	DEL.SEC.1º CENTRO	08º D.P. BRAS	Vítima	Masculino	22	Parda	NÃO INFORMADO	AJUDANTE GERAL	12:13:00	Via pública	AVENIDA DO ESTADO	5405	-23.55752766	-46.61882575	Homicídio simples (art. 121), Roubo (art. 157)	VEICULO	Lesão corporal decorrente de i,	Sim	16/05/2016	12	Parda	Masculino
2584	2584	2584	CARAPICUIBA	DEL.SEC.CARAPICUIBA	DEMACRO	4513	2016	12/05/2016	12	5	2016	5	2016	01º D.P. CARAPICUIBA	PM	folga	30427	CARAPICUIBA	DEMACRO	DEL.SEC.CARAPICUIBA	01º D.P. CARAPICUIBA	Autor/Vitima	Masculino	19	Preta	NÃO INFORMADO	SEM PROFISSAO DEFINIDA	21:05:00	Via pública	AVENIDA INOCENICO SERAFICO	2460	-23.52429036	-46.83793578	Homicídio simples (art. 121), Roubo (art. 157)	COLETIVO	Lesão corporal decorrente de i,	Sim	13/05/2016	21	Preta	Masculino
2585	2585	2585	S.PAULO	DEL.SEC.4º NORTE	DECAP	4796	2016	21/05/2016	21	5	2016	5	2016	13º D.P. CASA VERDE	PC	folga	20113	S.PAULO	DECAP	DEL.SEC.4º NORTE	13º D.P. CASA VERDE	Autor/Vitima	Masculino	20	Parda	19/09/1995	NÃO INFORMADO	01:30:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.56286999999997	-46.65467999999999	Roubo (art. 157)	RESIDENCIA	§ 3º Se da violência resulta m,	Sim		01	Parda	Masculino
2586	2586	2586	SOROCABA	DEL.SEC.SOROCABA	DEINTER 7 - SOROCABA	5253	2016	29/05/2016	29	5	2016	5	2016	DEL.SEC.SOROCABA	PC	folga	120500	SOROCABA	DEINTER 7 - SOROCABA	DEL.SEC.SOROCABA	09º D.P. SOROCABA	Autor/Vitima	Masculino	19	Parda	06/12/1996	LAVADOR(A) DE CARRO	11:00:00	Comércio e serviços	AVENIDA DOUTOR AMÉRICO FIGUEIREDO	927	-23.512576807	-47.49524053	Homicídio simples (art. 121), Lesão corporal seguida de morte (art. 129, §3o.), Roubo (art. 157),		Morte decorrente de intervenção policial (RES. SSP 05 - 07/01/2013)	Sim		11	Parda	Masculino
2587	2587	2587	S.PAULO	DEL.SEC.7º ITAQUERA	DECAP	5319	2016	20/05/2016	20	5	2016	5	2016	50º D.P. ITAIM PAULISTA	PM	folga	20250	S.PAULO	DECAP	DEL.SEC.7º ITAQUERA	50º D.P. ITAIM PAULISTA	Adolescente	Masculino	16	Parda	04/09/1999	ESTUDANTE	20:28:00	Via pública	RUA ROBERTO SAID	61	-23.51626924	-46.38418177	A.I.-Roubo (art. 157)	TRANSEUNTE		Sim	21/05/2016	20	Parda	Masculino
2588	2588	2588	S.PAULO	DEL.SEC.4º NORTE	DECAP	5328	2016	25/05/2016	25	5	2016	5	2016	73º D.P. JACANA	PM	folga	10336	S.PAULO	DECAP	DEL.SEC.4º NORTE	73º D.P. JACANA	Vítima	Masculino	32	Parda	NÃO INFORMADO	NÃO INFORMADO	10:00:00	Comércio e serviços	RUA GENERAL JERONIMO FURTADO	277	-23.46724952	-46.57212426	Homicídio simples (art. 121)	ESTABELECIMENTO COMERCIAL	Lesão corporal decorrente de i,	Sim	25/05/2016	10	Parda	Masculino
2589	2589	2589	PRESIDENTE PRUDENTE	DEL.SEC.PRESIDENTE PRUDENTE	DEINTER 8 - PRESIDENTE PRUDENTE	1	2016	13/06/2016	13	6	2016	6	2016	8ª CORREG AUX PRES.PRUDENTE	PC	folga	900159	PRESIDENTE PRUDENTE	DEINTER 8 - PRESIDENTE PRUDENTE	DEL.SEC.PRESIDENTE PRUDENTE	01º D.P. PRES. PRUDENTE	Autor/Vitima	Masculino	22	Parda	15/05/1994	COBRADOR(A)	22:00:00	Comércio e serviços	RUA ALVINO GOMES TEIXEIRA	3262	-22.093988799166603	-51.3847172574	Homicídio simples (art. 121), Roubo (art. 157)	ESTABELECIMENTO COMERCIAL	Lesão corporal decorrente de i,	Sim	13/06/2016	22	Parda	Masculino
2590	2590	2590	RIO CLARO	DEL.SEC.RIO CLARO	DEINTER 9 - PIRACICABA	154	2016	16/06/2016	16	6	2016	6	2016	DEL.INV.GER. RIO CLARO	PM	serviço	70616	RIO CLARO	DEINTER 9 - PIRACICABA	DEL.SEC.RIO CLARO	03º D.P. RIO CLARO	Autor/Vitima	Masculino	21	Parda	28/02/1995	PEDREIRO	15:08:00	Via pública	AVENIDA M 25A	1342	-22.380181700999998	-47.570218514	Homicídio simples (art. 121), Localização/Apreensão e Entrega de veículo, Roubo (art. 157), Roubo (art. 157)	ESTABELECIMENTO COMERCIAL,VEICULO,	Lesão corporal decorrente de i,	Sim	16/06/2016	15	Parda	Masculino
2591	2591	2591	RIO CLARO	DEL.SEC.RIO CLARO	DEINTER 9 - PIRACICABA	160	2016	27/06/2016	27	6	2016	6	2016	DEL.INV.GER. RIO CLARO	PM	serviço	70616	RIO CLARO	DEINTER 9 - PIRACICABA	DEL.SEC.RIO CLARO	03º D.P. RIO CLARO	Autor/Vitima	Masculino	30	Parda	25/08/1985	NÃO INFORMADO	07:15:00	Via pública	AVENIDA 52	9999	-22.391319644	-47.593612013999994	Homicídio simples (art. 121), Localização/Apreensão e Entrega de veículo, Roubo (art. 157)	RESIDENCIA	Lesão corporal decorrente de i,	Sim	27/06/2016	07	Parda	Masculino
2592	2592	2592	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	375	2016	01/06/2016	1	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.3º OESTE	37º D.P. CAMPO LIMPO	Autor/Vitima	Masculino	20	Preta	14/02/1996	NÃO INFORMADO	05:55:00	Via pública	RUA JOAO DIAS DE VERGARA	240	-23.6306899700733	-46.756965337817604	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	VEICULO	Lesão corporal decorrente de i,	Sim	01/06/2016	05	Preta	Masculino
2593	2593	2593	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	376	2016	01/06/2016	1	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.7º ITAQUERA	64º D.P. CID.AE CARVALHO	Autor/Vitima	Masculino	43	Branca	28/05/1973	PINTOR(A)	16:43:00	Via pública	RUA TUCUXI	792	-23.537634768	-46.468356269	Homicídio simples (art. 121), Porte ilegal de arma de fogo de uso permitido (Art. 14), Posse ou porte ilegal de arma de fogo de uso restrito (Art. 16), Resistência (art. 329)		Lesão corporal decorrente de i,Nas mesmas penas incorrem quem,	Sim	01/06/2016	16	Branca	Masculino
2594	2594	2594	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	378	2016	02/06/2016	2	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	folga	200100	S.PAULO	DECAP	DEL.SEC.5º LESTE	10º D.P. PENHA DE FRANCA	Autor/Vitima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	02:30:00	Via pública	AVENIDA CONDESSA ELISABETH DE ROBIANO	5500	-23.513757149362196	-46.555743313399496	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	TRANSEUNTE	Lesão corporal decorrente de i,	Sim	02/06/2016	02	Parda	Masculino
2595	2595	2595	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	379	2016	02/06/2016	2	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.3º OESTE	89º D.P. JARDIM TABOAO	Criança	Masculino	10	Parda	30/11/2005	NÃO INFORMADO	19:00:00	Via pública	RUA JOSE RAMON URTIZA	835	-23.635105713653804	-46.7339814901153	A.I.-Furto (art. 155)	VEICULO	Lesão corporal decorrente de i,	Sim	03/06/2016	19	Parda	Masculino
2596	2596	2596	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	392	2016	07/06/2016	7	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.6º SANTO AMARO	47º D.P. CAPAO REDONDO	Vítima	Masculino	16	Parda	07/07/1999	ESTUDANTE	23:10:00	Via pública	RUA JORGE AFONSO	51	-23.6455615230609	-46.7808123902977	Homicídio simples (art. 121)	TRANSEUNTE	Lesão corporal decorrente de i,	Sim	08/06/2016	23	Parda	Masculino
2597	2597	2597	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	393	2016	08/06/2016	8	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.4º NORTE	74º D.P. PARADA TAIPAS	Vítima	Masculino	NÃO INFORMADO	Preta	NÃO INFORMADO	NÃO INFORMADO	02:30:00	Via pública	RUA RUBINEIA	134	-23.452281797052397	-46.7150154699787	Homicídio simples (art. 121)		Lesão corporal decorrente de i,	Sim	08/06/2016	02	Preta	Masculino
2598	2598	2598	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	398	2016	10/06/2016	10	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.6º SANTO AMARO	101º D.P. JDIM IMBUIAS	Autor/Vitima	Masculino	20	Parda	17/08/1995	AJUDANTE DE COZINHA	00:00:00	Via pública	AVENIDA DONA BELMIRA MARIN	6000	-23.7588403816836	-46.664989073276104	Homicídio simples (art. 121)	VEICULO	Lesão corporal decorrente de i,	Sim	10/06/2016	00	Parda	Masculino
2599	2599	2599	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	399	2016	11/06/2016	11	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.8º SAO MATEUS	53º D.P. PARQUE DO CARMO	Autor/Vitima	Masculino	NÃO INFORMADO	Preta	NÃO INFORMADO	NÃO INFORMADO	20:00:00	Via pública	AVENIDA ELISABETE	122	-23.561545854875003	-46.4744529696249	Drogas sem autorização ou em desacordo (Art.33, caput), Homicídio simples (art. 121)		Lesão corporal decorrente de i,	Sim	11/06/2016	20	Preta	Masculino
2600	2600	2600	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	402	2016	13/06/2016	13	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	folga	200100	S.PAULO	DECAP	DEL.SEC.3º OESTE	46º D.P. PERUS	Autor/Vitima	Masculino	19	Parda	11/06/1997	DESEMPREGADO(A)	23:00:00	Restaurante e afins	RUA MOGEIRO	381	-23.407213326	-46.7586265105454	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	INTERIOR ESTABELECIMENTO	Lesão corporal decorrente de i,	Sim	14/06/2016	23	Parda	Masculino
2601	2601	2601	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	403	2016	14/06/2016	14	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	folga	200100	S.PAULO	DECAP	DEL.SEC.3º OESTE	34º D.P. MORUMBI	Vítima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	08:15:00	Via pública	VIA PROFESSOR SIMÃO FAIGUENBOIM	1	-23.604856591999997	-46.699922994	Homicídio simples (art. 121)	TRANSEUNTE	Lesão corporal decorrente de i,	Sim	14/06/2016	08	Parda	Masculino
2602	2602	2602	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	413	2016	17/06/2016	17	6	2016	6	2016	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.8º SAO MATEUS	49º D.P. SAO MATEUS	Autor/Vitima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	23:31:00	Via pública	RUA ILHA COMPRIDA	10	-23.59635135767489	-46.4552759840707	Homicídio simples (art. 121), Roubo (art. 157)	VEICULO	Lesão corporal decorrente de i,	Sim	18/06/2016	23	Parda	Masculino
